Data;CDI;IBOV;IRFM;IMAB;PTAXV
30/06/2011;0,00045;0,00112;-0,00043;-0,00128;-0,00757
29/06/2011;0,00045;0,00048;0,00002;-0,00019;-0,00651
28/06/2011;0,00045;0,01776;-0,00016;-0,00251;-0,00852
27/06/2011;0,00045;0,00328;0,00054;-0,00204;-0,00119
24/06/2011;0,00045;-0,00291;0,00101;-0,00066;0,00699
22/06/2011;0,00045;-0,00373;0,00058;-0,00025;-0,00207
21/06/2011;0,00045;0,00417;-0,00049;-0,00017;-0,00369
20/06/2011;0,00045;0,00179;0,00035;-0,00019;-0,00063
17/06/2011;0,00045;0,00294;0,00026;0,00042;-0,00801
16/06/2011;0,00045;-0,01174;0,00003;-0,00010;0,00927
15/06/2011;0,00045;-0,00966;0,00077;0,00114;0,00879
14/06/2011;0,00045;0,00293;0,00003;-0,00040;-0,00422
13/06/2011;0,00045;-0,01077;0,00054;0,00076;-0,00314
10/06/2011;0,00045;-0,01215;0,00085;0,00093;0,00384
09/06/2011;0,00045;0,00692;0,00040;0,00110;0,00360
08/06/2011;0,00045;-0,00293;0,00120;0,00252;0,00355
07/06/2011;0,00045;0,00238;0,00108;0,00099;-0,00291
06/06/2011;0,00045;-0,01979;0,00009;-0,00135;0,00419
03/06/2011;0,00045;0,00190;0,00034;-0,00059;-0,00386
02/06/2011;0,00045;0,01273;0,00038;-0,00137;-0,00460
01/06/2011;0,00044;-0,01871;0,00053;0,00021;0,00500
31/05/2011;0,00045;0,01043;0,00092;-0,00069;-0,00996
30/05/2011;0,00045;-0,00530;0,00058;0,00014;-0,00499
27/05/2011;0,00045;0,00306;0,00096;0,00045;-0,00976
26/05/2011;0,00045;0,01120;0,00084;0,00092;-0,00620
25/05/2011;0,00045;0,00082;0,00078;0,00032;0,00252
24/05/2011;0,00045;0,01590;-0,00045;-0,00069;-0,00508
23/05/2011;0,00045;-0,00401;0,00044;-0,00080;0,01051
20/05/2011;0,00045;0,00367;0,00006;-0,00160;0,00025
19/05/2011;0,00045;-0,00753;-0,00003;0,00145;-0,00006
18/05/2011;0,00045;-0,01308;0,00025;0,00134;-0,00761
17/05/2011;0,00044;0,01343;0,00093;0,00185;-0,00165
16/05/2011;0,00045;-0,00642;0,00082;0,00234;-0,00067
13/05/2011;0,00045;-0,01200;0,00029;0,00202;0,00747
12/05/2011;0,00045;0,00358;0,00047;0,00060;0,00179
11/05/2011;0,00045;-0,01697;0,00111;0,00101;0,00678
10/05/2011;0,00045;0,00395;0,00015;0,00011;-0,00803
09/05/2011;0,00045;0,00317;0,00115;0,00081;0,00546
06/05/2011;0,00045;0,01593;0,00133;-0,00127;-0,00666
05/05/2011;0,00045;-0,00327;0,00115;0,00150;0,01179
04/05/2011;0,00045;-0,01093;-0,00014;0,00125;0,00881
03/05/2011;0,00045;-0,01748;0,00034;0,00171;0,00908
02/05/2011;0,00045;-0,01013;0,00067;0,00203;0,00089
29/04/2011;0,00045;0,00699;0,00064;0,00087;-0,00757
28/04/2011;0,00045;-0,00892;0,00102;0,00124;0,00942
27/04/2011;0,00045;-0,01311;0,00091;0,00123;0,00326
26/04/2011;0,00045;0,00257;0,00140;0,00106;-0,00420
25/04/2011;0,00044;-0,00128;-0,00095;-0,00300;-0,00013
20/04/2011;0,00044;0,01360;0,00010;-0,00021;-0,00443
19/04/2011;0,00044;0,01136;0,00063;0,00039;-0,00754
18/04/2011;0,00044;-0,01903;0,00012;-0,00022;0,00862
15/04/2011;0,00044;0,00613;0,00079;0,00030;-0,00417
14/04/2011;0,00044;-0,00313;0,00080;0,00029;-0,00139
13/04/2011;0,00044;-0,00613;0,00088;0,00060;-0,00038
12/04/2011;0,00044;-0,01860;0,00133;0,00109;0,00411
11/04/2011;0,00044;-0,00806;-0,00003;-0,00042;0,00273
08/04/2011;0,00044;-0,00662;0,00036;0,00053;-0,01036
07/04/2011;0,00044;0,00203;0,00047;0,00074;-0,01056
06/04/2011;0,00044;-0,01147;0,00040;0,00036;0,00062
05/04/2011;0,00044;0,00192;-0,00029;-0,00147;-0,00143
04/04/2011;0,00044;0,00628;0,00071;0,00056;-0,00519
01/04/2011;0,00044;0,00994;0,00135;0,00154;-0,00571
31/03/2011;0,00044;0,00866;0,00056;0,00181;-0,00446
30/03/2011;0,00044;0,00859;0,00118;0,00286;-0,01124
29/03/2011;0,00044;0,00336;-0,00077;-0,00070;-0,00409
28/03/2011;0,00044;-0,00846;0,00059;0,00066;0,00199
25/03/2011;0,00044;0,00345;0,00063;0,00025;-0,00072
24/03/2011;0,00044;-0,00388;0,00032;-0,00042;-0,00054
23/03/2011;0,00044;0,00321;0,00138;0,00226;-0,00216
22/03/2011;0,00044;0,01333;0,00068;0,00199;-0,00084
21/03/2011;0,00044;-0,00284;-0,00041;0,00029;-0,00407
18/03/2011;0,00044;0,01003;0,00087;0,00147;-0,00221
17/03/2011;0,00044;0,00323;-0,00053;0,00037;0,00498
16/03/2011;0,00044;-0,01497;0,00017;0,00018;-0,00108
15/03/2011;0,00044;-0,00244;-0,00053;-0,00099;0,00367
14/03/2011;0,00044;0,00727;0,00078;-0,00132;-0,00108
11/03/2011;0,00044;0,00975;0,00070;0,00092;0,00223
10/03/2011;0,00044;-0,01818;0,00199;0,00347;0,00320
09/03/2011;0,00044;-0,01101;0,00054;0,00055;0,00589
04/03/2011;0,00044;-0,00195;0,00052;0,00084;-0,00502
03/03/2011;0,00042;0,01284;-0,00092;-0,00044;-0,00391
02/03/2011;0,00042;0,01568;-0,00035;0,00028;-0,00102
01/03/2011;0,00042;-0,01693;0,00079;0,00115;0,00090
28/02/2011;0,00042;0,00719;0,00104;0,00094;-0,00078
25/02/2011;0,00042;-0,00069;0,00080;0,00088;-0,00144
24/02/2011;0,00042;0,00057;-0,00002;-0,00132;-0,00425
23/02/2011;0,00042;0,00709;-0,00019;0,00041;0,00156
22/02/2011;0,00042;-0,01218;0,00108;0,00116;0,00162
21/02/2011;0,00042;-0,01187;-0,00034;-0,00068;-0,00060
18/02/2011;0,00042;0,00564;0,00067;0,00031;0,00096
17/02/2011;0,00042;0,00169;0,00138;0,00126;-0,00257
16/02/2011;0,00042;0,01853;0,00193;0,00248;0,00132
15/02/2011;0,00042;-0,00325;0,00142;-0,00128;0,00006
14/02/2011;0,00042;0,01220;-0,00085;-0,00150;0,00012
11/02/2011;0,00042;0,01824;0,00012;-0,00051;-0,00006
10/02/2011;0,00042;0,00561;-0,00083;-0,00083;0,00222
09/02/2011;0,00042;-0,02363;0,00076;0,00074;-0,00407
08/02/2011;0,00042;0,00626;0,00319;0,00522;-0,00387
07/02/2011;0,00042;0,00142;0,00095;-0,00029;0,00227
04/02/2011;0,00042;-0,02239;-0,00103;-0,00283;0,00246
03/02/2011;0,00042;0,00114;-0,00040;-0,00147;0,00156
02/02/2011;0,00042;-0,01708;0,00205;0,00169;0,00241
01/02/2011;0,00042;0,01912;0,00093;0,00206;-0,00616
31/01/2011;0,00042;-0,00184;-0,00071;-0,00015;-0,00286
28/01/2011;0,00042;-0,01988;0,00077;0,00028;0,00371
27/01/2011;0,00042;-0,00959;0,00009;0,00036;0,00168
26/01/2011;0,00042;-0,01033;-0,00085;-0,00023;-0,00317
25/01/2011;0,00042;nd;0,00047;0,00055;0,00084
24/01/2011;0,00042;0,00424;-0,00049;-0,00432;0,00048
21/01/2011;0,00042;-0,00615;0,00030;-0,00041;0,00048
20/01/2011;0,00040;-0,00709;0,00057;0,00057;0,00006
19/01/2011;0,00040;-0,01214;0,00072;0,00011;-0,00185
18/01/2011;0,00040;0,00439;0,00084;0,00155;-0,00434
17/01/2011;0,00040;-0,00467;-0,00069;0,00052;-0,00148
14/01/2011;0,00040;0,00310;-0,00119;0,00087;0,00850
13/01/2011;0,00040;-0,01272;0,00030;0,00287;-0,00429
12/01/2011;0,00040;0,01717;-0,00040;0,00165;-0,00675
11/01/2011;0,00040;0,00422;0,00130;0,00197;-0,00148
10/01/2011;0,00040;0,00100;-0,00122;-0,00186;0,00302
07/01/2011;0,00040;-0,00738;-0,00159;-0,00355;0,00024
06/01/2011;0,00040;-0,00722;0,00012;-0,00114;0,00862
05/01/2011;0,00040;0,01101;-0,00060;-0,00093;0,00948
04/01/2011;0,00040;0,00507;0,00002;-0,00121;0,00279
03/01/2011;0,00040;0,00949;0,00147;-0,00056;-0,00912
31/12/2010;0,00040;nd;0,00044;0,00048;0,00000
30/12/2010;0,00040;0,00511;0,00128;0,00159;-0,00751
29/12/2010;0,00040;0,01340;0,00114;0,00051;-0,00462
28/12/2010;0,00040;0,00350;0,00093;0,00128;-0,00331
27/12/2010;0,00040;-0,00996;0,00013;0,00060;0,00112
24/12/2010;0,00040;nd;0,00045;0,00048;-0,00477
23/12/2010;0,00040;0,00022;-0,00021;0,00024;0,00224
22/12/2010;0,00040;0,00375;0,00146;0,00026;-0,00165
21/12/2010;0,00040;0,01414;-0,00020;0,00066;-0,00632
20/12/2010;0,00040;-0,01056;0,00024;-0,00015;-0,00094
17/12/2010;0,00040;0,01003;0,00055;0,00202;0,00411
16/12/2010;0,00040;-0,00831;0,00066;0,00223;0,00235
15/12/2010;0,00040;-0,01269;-0,00082;0,00212;0,00230
14/12/2010;0,00040;-0,00556;0,00113;0,00399;-0,00458
13/12/2010;0,00040;0,01149;0,00035;0,00140;-0,00526
10/12/2010;0,00040;0,00681;0,00160;0,00583;0,00546
09/12/2010;0,00040;-0,00433;0,00036;0,00147;0,00781
08/12/2010;0,00040;-0,01677;-0,00045;-0,00068;0,00914
07/12/2010;0,00040;-0,00308;0,00057;0,00079;-0,00576
06/12/2010;0,00040;-0,00308;0,00071;-0,00259;-0,00479
03/12/2010;0,00040;0,00344;0,00101;0,00055;-0,00658
02/12/2010;0,00040;0,00262;-0,00022;0,00000;-0,00135
01/12/2010;0,00040;0,02422;0,00045;0,00061;-0,00635
30/11/2010;0,00040;-0,00299;0,00149;0,00325;-0,00637
29/11/2010;0,00040;-0,00466;-0,00086;-0,00147;-0,00156
26/11/2010;0,00040;-0,01636;-0,00041;-0,00009;0,00535
25/11/2010;0,00040;-0,00385;0,00128;0,00320;-0,00238
24/11/2010;0,00040;0,02468;0,00178;0,00255;-0,00513
23/11/2010;0,00040;-0,02413;0,00097;0,00133;0,00586
22/11/2010;0,00040;-0,01784;-0,00246;-0,00752;0,00268
19/11/2010;0,00040;0,00164;0,00042;0,00017;0,00268
18/11/2010;0,00040;0,01539;-0,00030;-0,00308;-0,00896
17/11/2010;0,00040;0,00746;0,00069;0,00095;0,00017
16/11/2010;0,00040;-0,01670;-0,00223;-0,00436;0,00564
12/11/2010;0,00040;-0,01163;0,00088;0,00193;0,00116
11/11/2010;0,00040;-0,00618;-0,00019;0,00079;0,00633
10/11/2010;0,00040;-0,00057;0,00077;0,00430;0,00589
09/11/2010;0,00040;-0,01346;0,00006;0,00313;0,00000
08/11/2010;0,00040;0,00070;-0,00048;-0,00124;0,01006
05/11/2010;0,00040;-0,00533;-0,00105;0,00140;-0,00107
04/11/2010;0,00040;0,01517;-0,00065;0,00094;-0,00697
03/11/2010;0,00040;0,00481;0,00040;0,00064;-0,00628
01/11/2010;0,00040;0,01255;0,00111;0,00195;0,00176
29/10/2010;0,00040;0,00502;0,00230;0,00437;-0,00573
28/10/2010;0,00040;-0,00351;0,00087;0,00161;0,00205
27/10/2010;0,00040;-0,00243;-0,00042;-0,00196;0,00188
26/10/2010;0,00040;0,01667;0,00190;0,00483;0,00112
25/10/2010;0,00040;0,00073;-0,00040;-0,00288;0,00171
22/10/2010;0,00040;-0,00177;-0,00042;0,00005;0,00592
21/10/2010;0,00040;-0,01068;-0,00142;-0,00341;0,00968
20/10/2010;0,00040;0,00774;0,00136;0,00493;-0,00788
19/10/2010;0,00040;-0,02610;-0,00248;-0,00696;0,01091
18/10/2010;0,00040;-0,00132;-0,00070;-0,00173;0,00494
15/10/2010;0,00040;0,00192;0,00134;0,00229;0,00048
14/10/2010;0,00040;0,00025;0,00235;0,00785;0,00254
13/10/2010;0,00040;0,01026;0,00144;0,00303;-0,00565
11/10/2010;0,00040;0,00195;0,00062;0,00048;-0,00928
08/10/2010;0,00040;0,01273;0,00004;0,00032;0,00161
07/10/2010;0,00040;-0,00883;0,00100;0,00110;0,00113
06/10/2010;0,00040;-0,01041;0,00048;0,00290;-0,00297
05/10/2010;0,00040;0,01277;0,00010;0,00047;-0,00438
04/10/2010;0,00040;0,00221;0,00108;0,00106;0,00416
01/10/2010;0,00040;0,01152;0,00087;0,00152;-0,00767
30/09/2010;0,00040;0,00290;0,00006;0,00019;-0,00651
29/09/2010;0,00040;0,00001;0,00139;0,00272;-0,00234
28/09/2010;0,00040;0,00599;-0,00066;-0,00046;-0,00041
27/09/2010;0,00040;0,00908;-0,00062;-0,00012;-0,00117
24/09/2010;0,00040;-0,00869;0,00145;0,00132;-0,00430
23/09/2010;0,00040;0,00686;0,00125;0,00278;0,00058
22/09/2010;0,00040;0,00895;-0,00028;0,00062;-0,00411
21/09/2010;0,00040;-0,00691;0,00084;0,00219;0,00227
20/09/2010;0,00040;0,01641;-0,00037;-0,00077;0,00291
17/09/2010;0,00040;-0,00847;0,00047;-0,00166;-0,00105
16/09/2010;0,00040;-0,00652;-0,00103;-0,00297;0,00087
15/09/2010;0,00040;0,00613;-0,00007;-0,00020;0,00545
14/09/2010;0,00040;-0,00498;0,00087;0,00099;-0,00571
13/09/2010;0,00040;0,01832;-0,00016;-0,00016;-0,00070
10/09/2010;0,00040;0,00273;-0,00017;-0,00080;-0,00302
09/09/2010;0,00040;0,00327;0,00070;0,00070;0,00041
08/09/2010;0,00040;-0,00509;0,00033;-0,00036;-0,00162
06/09/2010;0,00040;0,00103;0,00101;0,00171;-0,00127
03/09/2010;0,00040;-0,00195;-0,00001;-0,00026;-0,00495
02/09/2010;0,00040;-0,00394;0,00054;0,00206;-0,00424
01/09/2010;0,00040;0,02958;-0,00078;-0,00231;-0,00678
31/08/2010;0,00040;0,01377;0,00142;0,00155;-0,00176
30/08/2010;0,00040;-0,02020;0,00022;-0,00079;0,00268
27/08/2010;0,00040;0,02690;-0,00054;-0,00151;-0,00296
26/08/2010;0,00040;-0,01444;-0,00137;-0,00103;-0,00408
25/08/2010;0,00040;-0,00542;-0,00051;0,00079;-0,00333
24/08/2010;0,00040;-0,01250;0,00132;0,00202;0,00796
23/08/2010;0,00040;-0,01044;0,00131;0,00087;-0,00057
20/08/2010;0,00040;-0,00314;0,00073;0,00132;0,00074
19/08/2010;0,00040;-0,01110;0,00077;0,00232;0,00405
18/08/2010;0,00040;0,00081;0,00177;0,00114;-0,00086
17/08/2010;0,00040;0,01322;0,00072;-0,00067;-0,00629
16/08/2010;0,00040;0,00659;0,00255;0,00568;-0,00435
13/08/2010;0,00040;0,00452;0,00105;0,00447;-0,00085
12/08/2010;0,00040;0,00268;0,00043;0,00188;0,00385
11/08/2010;0,00040;-0,02132;0,00067;0,00333;0,00495
10/08/2010;0,00040;-0,00942;0,00065;0,00039;0,00222
09/08/2010;0,00040;-0,00341;0,00143;0,00015;-0,00165
06/08/2010;0,00040;-0,00463;0,00019;-0,00107;0,00177
05/08/2010;0,00040;0,00204;0,00170;0,00121;-0,00159
04/08/2010;0,00040;0,00404;-0,00077;-0,00023;-0,00176
03/08/2010;0,00040;-0,00759;-0,00045;-0,00107;0,00600
02/08/2010;0,00040;0,01484;0,00057;-0,00093;-0,00472
30/07/2010;0,00040;0,00839;0,00174;0,00261;-0,00402
29/07/2010;0,00040;0,00217;0,00044;0,00029;-0,00040
28/07/2010;0,00040;0,00201;-0,00002;0,00026;-0,00045
27/07/2010;0,00040;0,00348;0,00106;0,00202;-0,00062
26/07/2010;0,00040;0,00182;0,00146;-0,00058;0,00295
23/07/2010;0,00040;0,00873;-0,00080;-0,00191;-0,00068
22/07/2010;0,00038;0,01973;-0,00004;0,00303;-0,00771
21/07/2010;0,00038;0,00022;0,00219;0,00251;-0,00191
20/07/2010;0,00038;0,01841;0,00165;-0,00031;-0,00302
19/07/2010;0,00038;0,01537;-0,00054;-0,00099;0,00348
16/07/2010;0,00038;-0,01811;0,00131;0,00385;0,00577
15/07/2010;0,00038;0,00016;0,00091;0,00265;0,00187
14/07/2010;0,00038;-0,00323;-0,00022;0,00272;0,00753
13/07/2010;0,00038;0,01152;0,00150;0,00151;-0,00674
12/07/2010;0,00038;-0,00813;0,00100;-0,00226;0,00410
09/07/2010;0,00038;nd;0,00044;0,00025;-0,00453
08/07/2010;0,00038;0,00305;-0,00030;-0,00180;-0,00378
07/07/2010;0,00038;0,01964;0,00095;-0,00098;0,00306
06/07/2010;0,00038;0,01970;0,00000;-0,00037;-0,00507
05/07/2010;0,00038;-0,00918;0,00077;0,00028;-0,00169
02/07/2010;0,00038;0,00315;0,00082;0,00071;-0,01227
01/07/2010;0,00038;0,00494;0,00188;0,00224;-0,00050
30/06/2010;0,00038;-0,01681;-0,00044;0,00106;-0,00337
29/06/2010;0,00038;-0,03500;0,00056;-0,00068;0,01402
28/06/2010;0,00038;-0,00923;0,00105;0,00050;0,00253
25/06/2010;0,00038;0,01387;0,00034;0,00040;-0,00704
24/06/2010;0,00038;-0,01878;0,00144;-0,00026;-0,00006
23/06/2010;0,00038;0,00540;-0,00017;-0,00042;0,01290
22/06/2010;0,00038;-0,00029;0,00032;0,00002;0,00096
21/06/2010;0,00038;0,00608;0,00116;0,00061;-0,00552
18/06/2010;0,00038;-0,00160;0,00102;0,00124;-0,00314
17/06/2010;0,00038;-0,00324;0,00053;0,00026;-0,00425
16/06/2010;0,00038;0,00478;0,00220;0,00185;-0,00434
15/06/2010;0,00038;0,01432;-0,00079;-0,00188;-0,00327
14/06/2010;0,00038;-0,00115;-0,00008;0,00028;-0,00524
11/06/2010;0,00038;0,00883;-0,00085;-0,00046;-0,00330
10/06/2010;0,00036;0,02554;-0,00063;0,00046;-0,01292
09/06/2010;0,00036;-0,00510;-0,00008;-0,00005;-0,01260
08/06/2010;0,00036;0,00999;-0,00028;-0,00008;0,00129
07/06/2010;0,00036;-0,00799;0,00069;0,00161;0,01266
04/06/2010;0,00036;-0,02013;0,00175;0,00437;0,00212
02/06/2010;0,00036;0,01782;0,00053;0,00173;0,00586
01/06/2010;0,00036;-0,01913;0,00108;0,00215;0,00484
31/05/2010;0,00036;0,01776;0,00119;0,00093;-0,00340
28/05/2010;0,00036;-0,00234;0,00087;0,00050;-0,00540
27/05/2010;0,00036;0,03158;-0,00047;0,00082;-0,00720
26/05/2010;0,00036;0,01700;0,00005;0,00026;-0,01861
25/05/2010;0,00036;-0,01220;0,00088;-0,00008;0,01560
24/05/2010;0,00036;-0,00571;0,00086;-0,00079;-0,01005
21/05/2010;0,00036;0,03552;0,00170;0,00077;0,00177
20/05/2010;0,00036;-0,02508;0,00099;0,00022;0,01693
19/05/2010;0,00036;-0,01893;0,00086;-0,00162;0,02483
18/05/2010;0,00036;-0,03221;0,00079;-0,00146;-0,00687
17/05/2010;0,00036;-0,00861;0,00076;0,00056;0,00434
14/05/2010;0,00036;-0,02124;-0,00023;0,00134;0,01297
13/05/2010;0,00036;-0,00667;0,00053;0,00332;0,00079
12/05/2010;0,00036;0,01240;0,00128;0,00189;-0,00673
11/05/2010;0,00036;-0,01571;0,00146;0,00225;0,00056
10/05/2010;0,00036;0,04107;0,00162;0,00200;-0,02780
07/05/2010;0,00036;-0,00858;0,00071;-0,00686;-0,00054
06/05/2010;0,00036;-0,02311;0,00010;-0,00389;0,02749
05/05/2010;0,00036;0,00069;-0,00011;-0,00324;0,01737
04/05/2010;0,00036;-0,03352;-0,00134;-0,00125;0,01398
03/05/2010;0,00036;-0,00607;-0,00098;0,00094;0,00052
30/04/2010;0,00036;-0,00661;-0,00082;0,00058;-0,00087
29/04/2010;0,00033;0,01985;0,00163;0,00793;-0,01350
28/04/2010;0,00033;0,00217;0,00023;0,00018;-0,00193
27/04/2010;0,00033;-0,03427;0,00071;-0,00143;0,00837
26/04/2010;0,00033;-0,00918;-0,00034;0,00101;-0,01010
23/04/2010;0,00033;0,00177;0,00150;0,00214;-0,00011
22/04/2010;0,00033;0,00098;0,00026;0,00076;0,00737
20/04/2010;0,00033;0,00320;-0,00065;-0,00464;-0,00517
19/04/2010;0,00033;-0,00467;-0,00002;-0,00246;0,00171
16/04/2010;0,00033;-0,01564;0,00071;0,00158;0,00429
15/04/2010;0,00033;-0,00718;-0,00159;-0,00145;0,00212
14/04/2010;0,00033;0,00342;-0,00084;-0,00468;-0,00785
13/04/2010;0,00033;0,00252;-0,00051;-0,00373;-0,00136
12/04/2010;0,00033;-0,01124;0,00097;0,00052;-0,00688
09/04/2010;0,00033;-0,00511;-0,00072;-0,00030;-0,00427
08/04/2010;0,00033;0,01401;-0,00013;0,00417;0,00815
07/04/2010;0,00033;-0,00426;-0,00026;0,00327;0,00324
06/04/2010;0,00033;-0,00272;0,00029;0,00064;0,00182
05/04/2010;0,00033;0,00215;0,00123;0,00073;-0,00723
01/04/2010;0,00033;0,01087;0,00032;0,00202;-0,00612
31/03/2010;0,00033;0,00589;-0,00027;0,00128;-0,00791
30/03/2010;0,00033;0,00029;0,00090;0,00224;-0,00620
29/03/2010;0,00033;0,01830;0,00109;0,00170;-0,00916
26/03/2010;0,00033;0,00352;0,00029;0,00100;0,01238
25/03/2010;0,00033;-0,00685;0,00091;0,00055;0,00581
24/03/2010;0,00033;-0,00682;0,00017;0,00015;0,00511
23/03/2010;0,00033;0,00500;0,00107;0,00110;-0,01204
22/03/2010;0,00033;0,00309;-0,00019;0,00027;0,00423
19/03/2010;0,00033;-0,01247;-0,00098;0,00116;0,00594
18/03/2010;0,00033;-0,00037;0,00121;0,00391;0,01179
17/03/2010;0,00033;-0,00313;0,00040;0,00133;-0,00147
16/03/2010;0,00033;0,01331;0,00050;0,00131;0,00125
15/03/2010;0,00033;-0,00459;0,00076;0,00151;0,00040
12/03/2010;0,00033;-0,00777;0,00069;0,00103;-0,00317
11/03/2010;0,00033;-0,00136;-0,00051;0,00055;-0,00130
10/03/2010;0,00033;0,00579;0,00016;0,00083;-0,01022
09/03/2010;0,00033;0,01460;0,00072;0,00087;0,00410
08/03/2010;0,00033;-0,00394;0,00100;-0,00163;0,00011
05/03/2010;0,00033;0,01522;0,00109;-0,00036;-0,00358
04/03/2010;0,00033;0,00256;0,00059;0,00058;0,00235
03/03/2010;0,00033;-0,00204;-0,00005;0,00000;-0,00028
02/03/2010;0,00033;0,00821;0,00096;0,00061;-0,00828
01/03/2010;0,00033;0,01089;0,00144;-0,00045;-0,00607
26/02/2010;0,00033;0,00578;-0,00059;-0,00056;-0,01383
25/02/2010;0,00033;0,00497;0,00048;-0,00009;0,00884
24/02/2010;0,00033;-0,00475;-0,00084;0,00018;0,00093
23/02/2010;0,00033;-0,01602;0,00054;0,00079;0,00776
22/02/2010;0,00033;-0,00611;-0,00009;0,00065;-0,00386
19/02/2010;0,00033;-0,00352;0,00059;0,00055;-0,00821
18/02/2010;0,00033;0,00820;0,00053;0,00093;-0,00257
17/02/2010;0,00033;0,02171;0,00075;0,00122;-0,01912
12/02/2010;0,00033;-0,00414;0,00054;0,00143;0,00832
11/02/2010;0,00033;0,01656;-0,00062;0,00084;0,00179
10/02/2010;0,00033;0,00515;-0,00010;0,00122;-0,00361
09/02/2010;0,00033;0,02478;0,00040;0,00077;-0,00961
08/02/2010;0,00033;0,00623;0,00166;0,00122;-0,00123
05/02/2010;0,00033;-0,01833;0,00069;0,00171;0,00203
04/02/2010;0,00033;-0,04730;0,00144;0,00182;0,02061
03/02/2010;0,00033;-0,00082;0,00050;0,00247;-0,00142
02/02/2010;0,00033;0,00889;0,00152;0,00123;-0,02184
01/02/2010;0,00033;0,01789;0,00161;0,00104;0,00133
29/01/2010;0,00033;-0,00284;0,00120;0,00053;0,01013
28/01/2010;0,00033;0,00796;0,00053;0,00044;0,00254
27/01/2010;0,00033;-0,00693;0,00069;0,00136;0,00795
26/01/2010;0,00033;-0,01053;0,00095;0,00077;0,00951
25/01/2010;0,00033;nd;0,00042;0,00074;0,00038
22/01/2010;0,00033;-0,00075;0,00052;0,00023;0,01586
21/01/2010;0,00033;-0,02830;-0,00067;-0,00090;0,00274
20/01/2010;0,00033;-0,02443;0,00027;0,00070;0,00603
19/01/2010;0,00033;0,00732;-0,00018;-0,00057;0,00147
18/01/2010;0,00033;0,00612;0,00067;0,00056;0,00056
15/01/2010;0,00033;-0,01179;0,00153;0,00089;0,00357
14/01/2010;0,00033;-0,00830;-0,00029;-0,00036;0,01181
13/01/2010;0,00033;0,00442;0,00103;0,00098;0,00017
12/01/2010;0,00033;-0,00508;0,00028;0,00009;0,00670
11/01/2010;0,00033;0,00243;-0,00002;0,00015;-0,00385
08/01/2010;0,00033;-0,00268;0,00088;0,00114;-0,00132
07/01/2010;0,00033;-0,00393;0,00031;0,00052;0,00438
06/01/2010;0,00033;0,00698;0,00102;0,00153;0,00639
05/01/2010;0,00033;0,00277;0,00067;0,00163;-0,00075
04/01/2010;0,00033;0,02124;0,00113;0,00136;-0,00988
31/12/2009;0,00033;nd;0,00041;0,00041;0,00000
30/12/2009;0,00033;0,00428;0,00060;0,00044;-0,00052
29/12/2009;0,00033;0,00582;0,00071;0,00052;0,00132
28/12/2009;0,00033;0,00463;-0,00019;0,00085;-0,00736
24/12/2009;0,00033;nd;0,00041;0,00041;-0,01329
23/12/2009;0,00033;0,00254;0,00001;0,00072;-0,00348
22/12/2009;0,00033;0,02263;0,00145;0,00246;0,00214
21/12/2009;0,00033;-0,01301;0,00070;0,00178;-0,00515
18/12/2009;0,00033;-0,00407;0,00097;0,00157;0,00314
17/12/2009;0,00033;-0,02266;0,00008;0,00104;0,01741
16/12/2009;0,00033;-0,00993;-0,00063;0,00051;-0,00222
15/12/2009;0,00033;-0,00056;-0,00028;0,00081;0,00423
14/12/2009;0,00033;0,00118;0,00024;0,00085;-0,00217
11/12/2009;0,00033;0,00784;0,00076;0,00171;-0,00601
10/12/2009;0,00033;0,01053;0,00061;0,00058;0,00091
09/12/2009;0,00033;0,00418;0,00016;0,00007;0,00738
08/12/2009;0,00033;-0,01143;-0,00008;-0,00023;0,01040
07/12/2009;0,00033;0,01343;0,00096;0,00030;0,00998
04/12/2009;0,00033;-0,01041;0,00014;0,00017;0,00205
03/12/2009;0,00033;-0,00437;0,00032;0,00030;-0,00610
02/12/2009;0,00033;0,00101;-0,00006;0,00067;-0,00532
01/12/2009;0,00033;0,02240;0,00140;0,00169;-0,01211
30/11/2009;0,00033;-0,00057;-0,00050;-0,00014;0,00355
27/11/2009;0,00033;0,01041;0,00003;0,00079;0,00195
26/11/2009;0,00033;-0,02247;-0,00098;-0,00028;0,00793
25/11/2009;0,00033;0,00891;0,00055;0,00044;-0,00058
24/11/2009;0,00033;0,00760;0,00079;0,00056;0,00215
23/11/2009;0,00033;0,00727;0,00020;0,00045;-0,00640
20/11/2009;0,00033;nd;0,00040;0,00039;0,00399
19/11/2009;0,00033;-0,00283;0,00060;0,00065;0,01076
18/11/2009;0,00033;-0,01320;0,00015;0,00317;-0,00291
17/11/2009;0,00033;0,01168;0,00077;0,00399;0,00152
16/11/2009;0,00033;0,01993;0,00043;0,00065;-0,00943
13/11/2009;0,00033;0,01362;0,00060;0,00030;0,00232
12/11/2009;0,00033;-0,02987;-0,00065;-0,00148;0,00806
11/11/2009;0,00033;0,00193;0,00024;-0,00120;0,00094
10/11/2009;0,00033;0,00134;0,00044;0,00025;0,00423
09/11/2009;0,00033;0,02712;0,00010;-0,00039;-0,00902
06/11/2009;0,00033;-0,00538;0,00077;0,00018;-0,00354
05/11/2009;0,00033;0,01413;0,00115;0,00055;-0,00179
04/11/2009;0,00033;0,02026;0,00054;0,00024;-0,01802
