Data;Moderada
31/10/2016;0,00250
28/10/2016;0,00005
27/10/2016;0,00048
26/10/2016;-0,00126
25/10/2016;-0,00180
24/10/2016;0,00122
21/10/2016;-0,00002
20/10/2016;0,00121
19/10/2016;0,00118
18/10/2016;0,00335
17/10/2016;0,00323
14/10/2016;0,00198
13/10/2016;0,00092
11/10/2016;-0,00143
10/10/2016;0,00202
07/10/2016;0,00156
06/10/2016;0,00110
05/10/2016;0,00446
04/10/2016;-0,00106
03/10/2016;0,00586
30/09/2016;0,00117
29/09/2016;-0,00292
28/09/2016;0,00382
27/09/2016;0,00237
26/09/2016;-0,00167
23/09/2016;0,00002
22/09/2016;0,00398
21/09/2016;0,00392
20/09/2016;0,00136
19/09/2016;0,00119
16/09/2016;-0,00159
15/09/2016;0,00296
14/09/2016;0,00080
13/09/2016;-0,00691
12/09/2016;0,00284
09/09/2016;-0,00773
08/09/2016;0,00010
06/09/2016;0,00225
05/09/2016;-0,00018
02/09/2016;0,00498
01/09/2016;0,00212
31/08/2016;-0,00069
30/08/2016;-0,00077
29/08/2016;0,00401
26/08/2016;-0,00155
25/08/2016;-0,00007
24/08/2016;-0,00151
23/08/2016;0,00051
22/08/2016;-0,00340
19/08/2016;0,00090
18/08/2016;-0,00051
17/08/2016;0,00177
16/08/2016;-0,00097
15/08/2016;0,00238
12/08/2016;0,00038
11/08/2016;0,00502
10/08/2016;-0,00102
09/08/2016;0,00179
08/08/2016;-0,00036
05/08/2016;0,00210
04/08/2016;0,00281
03/08/2016;0,00336
02/08/2016;-0,00185
01/08/2016;-0,00044
29/07/2016;0,00214
28/07/2016;0,00041
27/07/2016;0,00129
26/07/2016;0,00092
25/07/2016;-0,00013
22/07/2016;0,00074
21/07/2016;-0,00047
20/07/2016;0,00056
19/07/2016;-0,00006
18/07/2016;0,00337
15/07/2016;0,00203
14/07/2016;0,00408
13/07/2016;0,00244
12/07/2016;0,00144
11/07/2016;0,00348
08/07/2016;0,00564
07/07/2016;0,00067
06/07/2016;0,00021
05/07/2016;-0,00288
04/07/2016;0,00094
01/07/2016;0,00344
30/06/2016;0,00196
29/06/2016;0,00114
28/06/2016;0,00210
27/06/2016;-0,00028
24/06/2016;-0,00420
23/06/2016;0,00603
22/06/2016;-0,00187
21/06/2016;0,00226
20/06/2016;0,00282
17/06/2016;0,00082
16/06/2016;0,00151
15/06/2016;0,00102
14/06/2016;-0,00251
13/06/2016;0,00154
10/06/2016;-0,00614
09/06/2016;-0,00126
08/06/2016;0,00506
07/06/2016;0,00003
06/06/2016;0,00034
03/06/2016;0,00436
02/06/2016;0,00434
01/06/2016;0,00291
31/05/2016;-0,00219
30/05/2016;0,00139
27/05/2016;-0,00236
25/05/2016;0,00012
24/05/2016;0,00028
23/05/2016;-0,00448
20/05/2016;-0,00043
19/05/2016;0,00007
18/05/2016;-0,00327
17/05/2016;-0,00338
16/05/2016;0,00059
13/05/2016;-0,00346
12/05/2016;0,00376
11/05/2016;0,00113
10/05/2016;0,00939
09/05/2016;-0,00265
06/05/2016;0,00013
05/05/2016;-0,00070
04/05/2016;0,00130
03/05/2016;-0,00378
02/05/2016;-0,00101
29/04/2016;0,00260
28/04/2016;-0,00110
27/04/2016;0,00674
26/04/2016;0,00416
25/04/2016;-0,00189
22/04/2016;-0,00221
20/04/2016;-0,00067
19/04/2016;0,00078
18/04/2016;0,00077
15/04/2016;0,00384
14/04/2016;-0,00172
13/04/2016;0,00727
12/04/2016;0,00681
11/04/2016;0,00110
08/04/2016;0,00880
07/04/2016;0,00148
06/04/2016;-0,00372
05/04/2016;0,00156
04/04/2016;-0,00756
01/04/2016;0,00354
31/03/2016;-0,00584
30/03/2016;-0,00162
29/03/2016;0,00227
28/03/2016;0,00689
24/03/2016;-0,00217
23/03/2016;-0,00710
22/03/2016;0,00300
21/03/2016;0,00253
18/03/2016;0,00149
17/03/2016;0,01630
16/03/2016;0,00223
15/03/2016;-0,00857
14/03/2016;-0,00395
11/03/2016;0,00274
10/03/2016;0,00432
09/03/2016;0,00062
08/03/2016;0,00246
07/03/2016;-0,00159
04/03/2016;0,00857
03/03/2016;0,01087
02/03/2016;0,00375
01/03/2016;0,00604
29/02/2016;0,00494
26/02/2016;-0,00043
25/02/2016;-0,00055
24/02/2016;-0,00021
23/02/2016;-0,00200
22/02/2016;0,00695
19/02/2016;0,00102
18/02/2016;-0,00099
17/02/2016;0,00271
16/02/2016;0,00425
15/02/2016;0,00227
12/02/2016;0,00471
11/02/2016;-0,00377
10/02/2016;0,00048
05/02/2016;0,00154
04/02/2016;0,00238
03/02/2016;0,00459
02/02/2016;-0,00952
01/02/2016;0,00278
29/01/2016;0,00781
28/01/2016;0,00295
27/01/2016;0,00275
26/01/2016;-0,00098
25/01/2016;0,00057
22/01/2016;0,00213
21/01/2016;0,00246
20/01/2016;-0,00204
19/01/2016;0,00008
18/01/2016;-0,00176
15/01/2016;-0,00314
14/01/2016;0,00212
13/01/2016;-0,00188
12/01/2016;-0,00087
11/01/2016;-0,00188
08/01/2016;-0,00082
07/01/2016;-0,00449
06/01/2016;-0,00095
05/01/2016;0,00297
04/01/2016;-0,00305
31/12/2015;0,00050
30/12/2015;-0,00046
29/12/2015;0,00072
28/12/2015;-0,00057
24/12/2015;0,00047
23/12/2015;0,00306
22/12/2015;0,00148
21/12/2015;-0,00178
18/12/2015;-0,00390
17/12/2015;0,00173
16/12/2015;0,00085
15/12/2015;0,00007
14/12/2015;-0,00198
11/12/2015;-0,00059
10/12/2015;-0,00167
09/12/2015;0,00616
08/12/2015;-0,00212
07/12/2015;0,00026
04/12/2015;-0,00248
03/12/2015;0,00396
02/12/2015;0,00094
01/12/2015;0,00080
30/11/2015;-0,00188
27/11/2015;-0,00544
26/11/2015;-0,00044
25/11/2015;-0,00628
24/11/2015;-0,00127
23/11/2015;0,00043
20/11/2015;0,00070
19/11/2015;0,00406
18/11/2015;0,00144
17/11/2015;0,00189
16/11/2015;0,00204
13/11/2015;-0,00042
12/11/2015;0,00008
11/11/2015;0,00512
10/11/2015;0,00090
09/11/2015;-0,00150
06/11/2015;-0,00314
05/11/2015;0,00033
04/11/2015;0,00191
03/11/2015;0,00929
30/10/2015;0,00112
29/10/2015;-0,00422
28/10/2015;-0,00077
27/10/2015;0,00163
26/10/2015;0,00020
23/10/2015;-0,00062
22/10/2015;0,00596
21/10/2015;0,00052
20/10/2015;-0,00030
19/10/2015;0,00021
16/10/2015;0,00067
15/10/2015;0,00406
14/10/2015;-0,00197
13/10/2015;-0,00701
09/10/2015;-0,00133
08/10/2015;0,00212
07/10/2015;0,00179
06/10/2015;0,00093
05/10/2015;0,00118
02/10/2015;0,01057
01/10/2015;0,00160
30/09/2015;0,00611
29/09/2015;0,00348
28/09/2015;-0,01039
25/09/2015;-0,00428
24/09/2015;0,01237
23/09/2015;-0,00425
22/09/2015;-0,00109
21/09/2015;-0,00283
18/09/2015;-0,00849
17/09/2015;0,00027
16/09/2015;0,00466
15/09/2015;0,00148
14/09/2015;0,00616
11/09/2015;0,00184
10/09/2015;-0,00227
09/09/2015;0,00097
08/09/2015;0,00427
04/09/2015;-0,00619
03/09/2015;0,00413
02/09/2015;0,00023
01/09/2015;-0,00549
31/08/2015;-0,00365
28/08/2015;-0,00062
27/08/2015;0,00464
26/08/2015;0,00746
25/08/2015;0,00134
24/08/2015;-0,00677
21/08/2015;-0,00561
20/08/2015;-0,00101
19/08/2015;-0,00294
18/08/2015;0,00260
17/08/2015;0,00028
14/08/2015;-0,00091
13/08/2015;-0,00049
12/08/2015;-0,00073
11/08/2015;-0,00002
10/08/2015;0,00405
07/08/2015;-0,00583
06/08/2015;-0,00467
05/08/2015;-0,00106
04/08/2015;0,00042
03/08/2015;-0,00378
31/07/2015;0,00424
30/07/2015;0,00189
29/07/2015;0,00205
28/07/2015;0,00333
27/07/2015;-0,00122
24/07/2015;-0,00223
23/07/2015;-0,00860
22/07/2015;-0,00220
21/07/2015;0,00059
20/07/2015;-0,00033
17/07/2015;-0,00145
16/07/2015;0,00187
15/07/2015;0,00007
14/07/2015;0,00072
13/07/2015;0,00154
10/07/2015;0,00297
09/07/2015;0,00050
08/07/2015;-0,00187
07/07/2015;0,00128
06/07/2015;-0,00156
03/07/2015;-0,00024
02/07/2015;0,00263
01/07/2015;-0,00095
30/06/2015;0,00006
29/06/2015;-0,00447
26/06/2015;0,00329
25/06/2015;-0,00351
24/06/2015;0,00011
23/06/2015;0,00038
22/06/2015;0,00171
19/06/2015;-0,00005
18/06/2015;0,00334
17/06/2015;-0,00038
16/06/2015;0,00200
15/06/2015;-0,00146
12/06/2015;0,00006
11/06/2015;-0,00054
10/06/2015;0,00281
09/06/2015;0,00051
08/06/2015;0,00123
05/06/2015;-0,00141
03/06/2015;-0,00173
02/06/2015;0,00203
01/06/2015;0,00092
29/05/2015;-0,00409
28/05/2015;0,00120
27/05/2015;0,00121
26/05/2015;-0,00234
25/05/2015;0,00016
22/05/2015;0,00000
21/05/2015;0,00133
20/05/2015;0,00105
19/05/2015;-0,00178
18/05/2015;-0,00431
15/05/2015;0,00360
14/05/2015;0,00463
13/05/2015;-0,00027
12/05/2015;-0,00156
11/05/2015;0,00025
08/05/2015;0,00322
07/05/2015;-0,00042
06/05/2015;-0,00213
05/05/2015;0,00182
04/05/2015;0,00391
30/04/2015;0,00095
29/04/2015;0,00003
28/04/2015;0,00120
27/04/2015;-0,00134
24/04/2015;0,00236
23/04/2015;0,00257
22/04/2015;0,00269
20/04/2015;-0,00291
17/04/2015;-0,00233
16/04/2015;-0,00097
15/04/2015;0,00386
14/04/2015;0,00117
13/04/2015;0,00036
10/04/2015;0,00333
09/04/2015;0,00015
08/04/2015;0,00202
07/04/2015;0,00042
06/04/2015;0,00256
02/04/2015;0,00216
01/04/2015;0,00566
31/03/2015;0,00134
30/03/2015;0,00466
27/03/2015;-0,00140
26/03/2015;-0,00357
25/03/2015;0,00145
24/03/2015;-0,00120
23/03/2015;0,00036
20/03/2015;0,00366
19/03/2015;-0,00394
18/03/2015;0,00432
17/03/2015;0,00742
16/03/2015;0,00139
13/03/2015;0,00170
12/03/2015;-0,00033
11/03/2015;0,00318
10/03/2015;-0,00152
09/03/2015;-0,00453
06/03/2015;-0,00041
05/03/2015;-0,00089
04/03/2015;-0,00277
03/03/2015;0,00135
02/03/2015;-0,00220
27/02/2015;0,00382
26/02/2015;0,00111
25/02/2015;0,00055
24/02/2015;0,00233
23/02/2015;0,00092
20/02/2015;0,00016
19/02/2015;0,00133
18/02/2015;0,00191
13/02/2015;0,00389
12/02/2015;0,00607
11/02/2015;-0,00214
10/02/2015;-0,00280
09/02/2015;0,00148
06/02/2015;-0,00157
05/02/2015;-0,00049
04/02/2015;0,00090
03/02/2015;0,00514
02/02/2015;0,00166
30/01/2015;-0,00267
29/01/2015;0,00194
28/01/2015;-0,00292
27/01/2015;-0,00025
26/01/2015;-0,00101
23/01/2015;0,00043
22/01/2015;-0,00046
21/01/2015;0,00489
20/01/2015;0,00262
19/01/2015;-0,00403
16/01/2015;0,00495
15/01/2015;0,00212
14/01/2015;-0,00086
13/01/2015;0,00087
12/01/2015;-0,00352
09/01/2015;-0,00154
08/01/2015;0,00222
07/01/2015;0,00461
06/01/2015;0,00359
05/01/2015;-0,00209
02/01/2015;-0,00370
31/12/2014;0,00039
30/12/2014;-0,00019
29/12/2014;0,00133
26/12/2014;-0,00203
24/12/2014;0,00039
23/12/2014;0,00318
22/12/2014;0,00293
19/12/2014;0,00500
18/12/2014;0,00054
17/12/2014;0,00578
16/12/2014;-0,00011
15/12/2014;-0,00457
12/12/2014;-0,00627
11/12/2014;-0,00013
10/12/2014;-0,00342
09/12/2014;-0,00133
08/12/2014;-0,00534
05/12/2014;0,00309
04/12/2014;-0,00127
03/12/2014;0,00315
02/12/2014;-0,00420
01/12/2014;-0,00912
28/11/2014;-0,00064
27/11/2014;-0,00047
26/11/2014;-0,00001
25/11/2014;0,00179
24/11/2014;-0,00099
21/11/2014;0,01259
20/11/2014;0,00031
19/11/2014;0,00714
18/11/2014;0,00375
17/11/2014;-0,00133
14/11/2014;0,00116
13/11/2014;-0,00394
12/11/2014;0,00063
11/11/2014;-0,00128
10/11/2014;-0,00008
07/11/2014;0,00137
06/11/2014;-0,00475
05/11/2014;0,00050
04/11/2014;-0,00006
03/11/2014;-0,00260
31/10/2014;0,00999
30/10/2014;0,00363
29/10/2014;-0,00549
28/10/2014;0,00806
27/10/2014;-0,00590
24/10/2014;0,00680
23/10/2014;-0,00580
22/10/2014;0,00018
21/10/2014;-0,00916
20/10/2014;-0,00636
17/10/2014;0,00536
16/10/2014;-0,00438
15/10/2014;-0,00647
14/10/2014;-0,00069
13/10/2014;0,01075
10/10/2014;-0,00603
09/10/2014;0,00124
08/10/2014;-0,00056
07/10/2014;0,00295
06/10/2014;0,00967
03/10/2014;0,00589
02/10/2014;0,00344
01/10/2014;-0,00458
30/09/2014;0,00076
29/09/2014;-0,01301
26/09/2014;0,00450
25/09/2014;-0,00234
24/09/2014;0,00311
23/09/2014;0,00069
22/09/2014;-0,00534
19/09/2014;-0,00039
18/09/2014;-0,00250
17/09/2014;0,00070
16/09/2014;0,00503
15/09/2014;0,00345
12/09/2014;-0,00888
11/09/2014;0,00136
10/09/2014;-0,00058
09/09/2014;-0,00358
08/09/2014;-0,00603
05/09/2014;-0,00067
04/09/2014;-0,00308
03/09/2014;-0,00059
02/09/2014;0,00483
01/09/2014;0,00112
29/08/2014;0,00407
28/08/2014;-0,00116
27/08/2014;0,00579
26/08/2014;0,00151
25/08/2014;0,00508
22/08/2014;0,00118
21/08/2014;-0,00065
20/08/2014;0,00052
19/08/2014;0,00252
18/08/2014;0,00387
15/08/2014;0,00693
14/08/2014;0,00247
13/08/2014;-0,00392
12/08/2014;-0,00069
11/08/2014;0,00373
08/08/2014;-0,00033
07/08/2014;-0,00172
06/08/2014;0,00422
05/08/2014;-0,00312
04/08/2014;0,00351
01/08/2014;-0,00149
31/07/2014;-0,00349
30/07/2014;-0,00140
29/07/2014;-0,00209
28/07/2014;-0,00077
25/07/2014;0,00090
24/07/2014;0,00032
23/07/2014;-0,00280
22/07/2014;0,00308
21/07/2014;0,00311
18/07/2014;0,00684
17/07/2014;0,00021
16/07/2014;0,00021
15/07/2014;0,00045
14/07/2014;0,00328
11/07/2014;0,00052
10/07/2014;0,00237
09/07/2014;0,00033
08/07/2014;-0,00001
07/07/2014;-0,00003
04/07/2014;0,00097
03/07/2014;0,00355
02/07/2014;-0,00099
01/07/2014;0,00144
30/06/2014;-0,00015
27/06/2014;-0,00261
26/06/2014;0,00133
25/06/2014;-0,00173
24/06/2014;0,00152
23/06/2014;-0,00075
20/06/2014;-0,00168
18/06/2014;0,00359
17/06/2014;-0,00163
16/06/2014;-0,00254
13/06/2014;0,00144
12/06/2014;0,00028
11/06/2014;0,00276
10/06/2014;0,00066
09/06/2014;0,00266
06/06/2014;0,00851
05/06/2014;-0,00061
04/06/2014;-0,00022
03/06/2014;0,00002
02/06/2014;-0,00023
30/05/2014;-0,00151
29/05/2014;0,00090
28/05/2014;0,00323
27/05/2014;-0,00265
26/05/2014;0,00133
23/05/2014;-0,00061
22/05/2014;0,00316
21/05/2014;0,00157
20/05/2014;-0,00204
19/05/2014;-0,00095
16/05/2014;0,00066
15/05/2014;-0,00182
14/05/2014;0,00324
13/05/2014;0,00024
12/05/2014;0,00244
09/05/2014;-0,00117
08/05/2014;-0,00246
07/05/2014;0,00208
06/05/2014;0,00273
05/05/2014;0,00156
02/05/2014;0,00570
30/04/2014;0,00041
29/04/2014;0,00195
28/04/2014;-0,00032
25/04/2014;-0,00040
24/04/2014;0,00126
23/04/2014;-0,00044
22/04/2014;0,00007
17/04/2014;0,00321
16/04/2014;0,00282
15/04/2014;-0,00225
14/04/2014;-0,00048
11/04/2014;0,00276
10/04/2014;-0,00013
09/04/2014;-0,00087
08/04/2014;-0,00109
07/04/2014;0,00319
04/04/2014;-0,00104
03/04/2014;-0,00017
02/04/2014;0,00531
01/04/2014;0,00002
31/03/2014;0,00234
28/03/2014;0,00020
27/03/2014;0,00655
26/03/2014;0,00059
25/03/2014;0,00190
24/03/2014;0,00297
21/03/2014;0,00136
20/03/2014;0,00347
19/03/2014;0,00062
18/03/2014;0,00291
17/03/2014;0,00072
14/03/2014;-0,00207
13/03/2014;-0,00049
12/03/2014;0,00161
11/03/2014;-0,00003
10/03/2014;-0,00363
07/03/2014;-0,00325
06/03/2014;0,00168
05/03/2014;-0,00156
28/02/2014;-0,00275
27/02/2014;0,00508
26/02/2014;0,00093
25/02/2014;-0,00206
24/02/2014;0,00053
21/02/2014;0,00153
20/02/2014;0,00243
19/02/2014;0,00174
18/02/2014;-0,00184
17/02/2014;-0,00070
14/02/2014;0,00204
13/02/2014;-0,00018
12/02/2014;-0,00058
11/02/2014;0,00245
10/02/2014;-0,00085
07/02/2014;0,00257
06/02/2014;0,00453
05/02/2014;0,00056
04/02/2014;0,00383
03/02/2014;-0,00530
31/01/2014;0,00191
30/01/2014;-0,00137
29/01/2014;-0,00079
28/01/2014;-0,00041
27/01/2014;-0,00096
24/01/2014;-0,00091
23/01/2014;-0,00591
22/01/2014;0,00272
21/01/2014;-0,00094
20/01/2014;-0,00250
17/01/2014;-0,00067
16/01/2014;-0,00090
15/01/2014;0,00193
14/01/2014;0,00022
13/01/2014;-0,00134
10/01/2014;0,00198
09/01/2014;-0,00401
08/01/2014;0,00029
07/01/2014;-0,00097
06/01/2014;0,00004
03/01/2014;0,00187
02/01/2014;-0,00367
31/12/2013;0,00042
30/12/2013;0,00162
27/12/2013;0,00157
26/12/2013;-0,00097
24/12/2013;0,00039
23/12/2013;0,00123
20/12/2013;-0,00175
19/12/2013;0,00212
18/12/2013;0,00219
17/12/2013;0,00018
16/12/2013;0,00123
13/12/2013;0,00005
12/12/2013;0,00127
11/12/2013;-0,00208
10/12/2013;0,00124
09/12/2013;0,00201
06/12/2013;0,00097
05/12/2013;0,00325
04/12/2013;-0,00001
03/12/2013;-0,00335
02/12/2013;-0,00532
29/11/2013;0,00019
28/11/2013;0,00076
27/11/2013;0,00170
26/11/2013;-0,00133
25/11/2013;-0,00319
22/11/2013;0,00045
21/11/2013;-0,00261
20/11/2013;0,00029
19/11/2013;-0,00529
18/11/2013;0,00337
14/11/2013;0,00443
13/11/2013;0,00301
12/11/2013;0,00026
11/11/2013;0,00180
08/11/2013;-0,00209
07/11/2013;-0,00467
06/11/2013;-0,00179
05/11/2013;-0,00263
04/11/2013;0,00078
01/11/2013;-0,00200
31/10/2013;-0,00018
30/10/2013;-0,00054
29/10/2013;-0,00074
28/10/2013;0,00269
25/10/2013;-0,00140
24/10/2013;-0,00132
23/10/2013;-0,00180
22/10/2013;0,00209
21/10/2013;0,00154
18/10/2013;-0,00022
17/10/2013;-0,00118
16/10/2013;0,00289
15/10/2013;0,00248
14/10/2013;0,00313
11/10/2013;0,00065
10/10/2013;0,00071
09/10/2013;0,00201
08/10/2013;0,00052
07/10/2013;-0,00067
04/10/2013;0,00119
03/10/2013;-0,00128
02/10/2013;0,00016
01/10/2013;0,00213
30/09/2013;-0,00405
27/09/2013;-0,00055
26/09/2013;-0,00224
25/09/2013;-0,00115
24/09/2013;-0,00022
23/09/2013;0,00084
20/09/2013;-0,00252
19/09/2013;-0,00207
18/09/2013;0,00863
17/09/2013;0,00131
16/09/2013;0,00058
13/09/2013;0,00151
12/09/2013;-0,00141
11/09/2013;-0,00075
10/09/2013;0,00004
09/09/2013;0,00181
06/09/2013;0,00458
05/09/2013;0,00143
04/09/2013;0,00028
03/09/2013;-0,00069
02/09/2013;0,00551
30/08/2013;0,00052
29/08/2013;-0,00215
28/08/2013;-0,00050
27/08/2013;-0,00388
26/08/2013;-0,00347
23/08/2013;0,00584
22/08/2013;0,00400
21/08/2013;-0,00326
20/08/2013;0,00123
19/08/2013;-0,00155
16/08/2013;0,00138
15/08/2013;0,00085
14/08/2013;-0,00122
13/08/2013;0,00102
12/08/2013;-0,00251
09/08/2013;0,00374
08/08/2013;0,00551
07/08/2013;0,00040
06/08/2013;-0,00410
05/08/2013;0,00120
02/08/2013;-0,00034
01/08/2013;0,00078
31/07/2013;0,00129
30/07/2013;-0,00303
29/07/2013;-0,00299
26/07/2013;0,00054
25/07/2013;0,00191
24/07/2013;-0,00261
23/07/2013;0,00198
22/07/2013;0,00520
19/07/2013;0,00113
18/07/2013;0,00337
17/07/2013;0,00402
16/07/2013;0,00096
15/07/2013;0,00610
12/07/2013;-0,00316
11/07/2013;0,00259
10/07/2013;0,00065
09/07/2013;0,00035
08/07/2013;0,00102
05/07/2013;-0,00244
04/07/2013;-0,00042
03/07/2013;-0,00098
02/07/2013;-0,00491
01/07/2013;0,00048
28/06/2013;-0,00337
27/06/2013;0,00384
26/06/2013;0,00140
25/06/2013;0,00503
24/06/2013;-0,00042
21/06/2013;-0,00046
20/06/2013;0,00634
19/06/2013;-0,01060
18/06/2013;-0,00235
17/06/2013;-0,00275
14/06/2013;-0,00476
13/06/2013;0,00983
12/06/2013;-0,00383
11/06/2013;-0,00644
10/06/2013;-0,00845
07/06/2013;-0,00484
06/06/2013;-0,00144
05/06/2013;-0,00273
04/06/2013;0,00275
03/06/2013;0,00091
31/05/2013;-0,00871
29/05/2013;-0,00161
28/05/2013;-0,00281
27/05/2013;-0,00228
24/05/2013;-0,00200
23/05/2013;-0,00111
22/05/2013;-0,00011
21/05/2013;0,00218
20/05/2013;0,00043
17/05/2013;0,00046
16/05/2013;0,00034
15/05/2013;0,00225
14/05/2013;-0,00123
13/05/2013;-0,00126
10/05/2013;-0,00193
09/05/2013;-0,00169
08/05/2013;-0,00082
07/05/2013;0,00299
06/05/2013;0,00070
03/05/2013;-0,00016
02/05/2013;0,00111
30/04/2013;0,00372
29/04/2013;0,00226
26/04/2013;-0,00188
25/04/2013;-0,00103
24/04/2013;-0,00017
23/04/2013;0,00210
22/04/2013;0,00189
19/04/2013;0,00333
18/04/2013;0,00542
17/04/2013;-0,00271
16/04/2013;0,00367
15/04/2013;-0,00651
12/04/2013;-0,00286
11/04/2013;-0,00275
10/04/2013;0,00128
09/04/2013;0,00303
08/04/2013;-0,00030
05/04/2013;0,00521
04/04/2013;-0,00170
03/04/2013;0,00016
02/04/2013;-0,00141
01/04/2013;-0,00363
28/03/2013;-0,00164
27/03/2013;0,00128
26/03/2013;0,00244
25/03/2013;-0,00034
22/03/2013;-0,00089
21/03/2013;-0,00317
20/03/2013;-0,00155
19/03/2013;-0,00094
18/03/2013;0,00066
15/03/2013;-0,00014
14/03/2013;0,00068
13/03/2013;-0,00366
12/03/2013;-0,00197
11/03/2013;0,00005
08/03/2013;-0,00163
07/03/2013;0,00181
06/03/2013;0,00577
05/03/2013;-0,00005
04/03/2013;-0,00055
01/03/2013;-0,00028
28/02/2013;0,00072
27/02/2013;0,00146
26/02/2013;0,00174
25/02/2013;0,00118
22/02/2013;0,00094
21/02/2013;0,00064
20/02/2013;-0,00296
19/02/2013;-0,00028
18/02/2013;-0,00097
15/02/2013;0,00064
14/02/2013;-0,00069
13/02/2013;0,00022
08/02/2013;-0,00004
07/02/2013;-0,00290
06/02/2013;-0,00209
05/02/2013;-0,00168
04/02/2013;-0,00285
01/02/2013;0,00153
31/01/2013;0,00039
30/01/2013;-0,00329
29/01/2013;0,00110
28/01/2013;-0,00340
25/01/2013;0,00028
24/01/2013;-0,00362
23/01/2013;0,00145
22/01/2013;-0,00045
21/01/2013;0,00155
18/01/2013;-0,00107
17/01/2013;0,00058
16/01/2013;0,00060
15/01/2013;-0,00058
14/01/2013;0,00176
11/01/2013;0,00023
10/01/2013;0,00108
09/01/2013;0,00234
08/01/2013;-0,00258
07/01/2013;-0,00121
04/01/2013;-0,00121
03/01/2013;0,00363
02/01/2013;0,00547
31/12/2012;0,00044
28/12/2012;0,00204
27/12/2012;-0,00089
26/12/2012;0,00071
24/12/2012;0,00025
21/12/2012;-0,00064
20/12/2012;-0,00006
19/12/2012;0,00189
18/12/2012;0,00224
17/12/2012;0,00035
14/12/2012;0,00103
13/12/2012;0,00059
12/12/2012;0,00078
11/12/2012;0,00030
10/12/2012;0,00122
07/12/2012;0,00184
06/12/2012;0,00319
05/12/2012;0,00054
04/12/2012;0,00030
03/12/2012;0,00258
30/11/2012;0,00025
29/11/2012;0,00378
28/11/2012;0,00083
27/11/2012;-0,00004
26/11/2012;-0,00152
23/11/2012;0,00407
22/11/2012;0,00076
21/11/2012;-0,00069
20/11/2012;0,00031
19/11/2012;0,00397
16/11/2012;-0,00072
14/11/2012;-0,00478
13/11/2012;0,00024
12/11/2012;-0,00145
09/11/2012;-0,00079
08/11/2012;-0,00268
07/11/2012;-0,00191
06/11/2012;0,00309
05/11/2012;-0,00001
01/11/2012;0,00365
31/10/2012;-0,00101
30/10/2012;0,00175
29/10/2012;-0,00014
26/10/2012;-0,00107
25/10/2012;0,00138
24/10/2012;-0,00143
23/10/2012;-0,00174
22/10/2012;0,00077
19/10/2012;-0,00103
18/10/2012;-0,00022
17/10/2012;-0,00018
16/10/2012;0,00144
15/10/2012;0,00136
11/10/2012;0,00441
10/10/2012;-0,00095
09/10/2012;-0,00047
08/10/2012;0,00076
05/10/2012;0,00475
04/10/2012;0,00032
03/10/2012;-0,00129
02/10/2012;0,00008
01/10/2012;0,00198
28/09/2012;-0,00116
27/09/2012;0,00027
26/09/2012;0,00007
25/09/2012;-0,00253
24/09/2012;0,00207
21/09/2012;-0,00047
20/09/2012;0,00108
19/09/2012;-0,00069
18/09/2012;-0,00007
17/09/2012;-0,00004
14/09/2012;0,00044
13/09/2012;0,00561
12/09/2012;0,00206
11/09/2012;0,00267
10/09/2012;-0,00034
06/09/2012;0,00363
05/09/2012;0,00210
04/09/2012;-0,00261
03/09/2012;0,00120
31/08/2012;0,00038
30/08/2012;0,00064
29/08/2012;-0,00251
28/08/2012;0,00171
27/08/2012;0,00024
24/08/2012;0,00058
23/08/2012;-0,00214
22/08/2012;0,00090
21/08/2012;0,00035
20/08/2012;-0,00064
17/08/2012;-0,00024
16/08/2012;0,00202
15/08/2012;0,00148
14/08/2012;-0,00257
13/08/2012;0,00002
10/08/2012;0,00020
09/08/2012;-0,00061
08/08/2012;0,00419
07/08/2012;-0,00011
06/08/2012;0,00346
03/08/2012;0,00437
02/08/2012;-0,00163
01/08/2012;0,00172
31/07/2012;-0,00229
30/07/2012;0,00232
27/07/2012;0,00535
26/07/2012;0,00373
25/07/2012;0,00056
24/07/2012;-0,00183
23/07/2012;-0,00229
20/07/2012;-0,00071
19/07/2012;0,00350
18/07/2012;0,00286
17/07/2012;0,00167
16/07/2012;-0,00096
13/07/2012;0,00402
12/07/2012;-0,00060
11/07/2012;0,00172
10/07/2012;-0,00350
09/07/2012;0,00021
06/07/2012;-0,00123
05/07/2012;0,00000
04/07/2012;0,00028
03/07/2012;0,00364
02/07/2012;0,00195
29/06/2012;0,00602
28/06/2012;-0,00184
27/06/2012;-0,00214
26/06/2012;0,00038
25/06/2012;-0,00247
22/06/2012;0,00013
21/06/2012;-0,00276
20/06/2012;0,00064
19/06/2012;0,00376
18/06/2012;0,00114
15/06/2012;0,00014
14/06/2012;-0,00029
13/06/2012;0,00259
12/06/2012;0,00382
11/06/2012;-0,00358
08/06/2012;0,00345
06/06/2012;0,00582
05/06/2012;-0,00158
04/06/2012;-0,00558
01/06/2012;-0,00468
31/05/2012;0,00096
30/05/2012;-0,00241
29/05/2012;-0,00025
28/05/2012;0,00308
25/05/2012;0,00292
24/05/2012;-0,00464
23/05/2012;0,00027
22/05/2012;-0,01042
21/05/2012;0,00452
18/05/2012;0,00252
17/05/2012;-0,00355
16/05/2012;0,00004
15/05/2012;-0,00299
14/05/2012;-0,00441
